project_id,project_type,location,budget,planned_duration_days,current_progress_pct,time_elapsed_pct,progress_efficiency,resource_availability,project_complexity,weather_impact,timeline_pressure,delay_days,additional_cost_usd,progress_variance,labor_availability,weather_risk_location,material_cost_factor
PROJ_0168,bridge_construction,Pune,31558432.34,872,22.6,58.5,0.607,0.835,0.477,0.664,0.36,29.5,1278529.23,-0.36,0.9,0.7,1.05
PROJ_0169,bridge_construction,Kolkata,32778149.84,887,55.8,17.3,0.637,0.818,0.458,0.765,0.0,31.2,1384447.5,0.384,0.7,0.9,0.95
PROJ_0170,industrial_facility,Delhi,57801270.63,1030,65.2,22.6,0.67,0.865,0.563,0.441,0.0,40.6,2732064.43,0.426,0.9,0.8,1.0
PROJ_0171,highway_construction,Hyderabad,21019898.36,655,70.2,38.8,0.681,0.791,0.377,0.456,0.0,20.5,788449.49,0.315,0.8,0.7,1.0
PROJ_0172,commercial_building,Pune,8633895.31,454,67.8,32.2,0.869,0.794,0.295,0.623,0.0,29.6,674289.75,0.356,0.9,0.7,1.05
PROJ_0173,highway_construction,Delhi,17449381.25,509,29.0,46.8,0.638,0.837,0.394,0.57,0.177,38.7,1589953.47,-0.177,0.9,0.8,1.0
PROJ_0174,bridge_construction,Bangalore,33189030.29,827,14.8,57.9,0.577,0.803,0.498,0.406,0.431,37.2,1789460.48,-0.431,0.9,0.6,1.05
PROJ_0175,residential_building,Hyderabad,3316332.37,159,41.7,71.6,0.76,0.789,0.24,0.692,0.599,25.0,627259.02,-0.299,0.8,0.7,1.0
PROJ_0176,industrial_facility,Kolkata,56314529.78,932,51.5,12.3,0.525,0.757,0.555,0.616,0.0,42.5,3081334.31,0.392,0.7,0.9,0.95
PROJ_0177,bridge_construction,Kolkata,24327474.76,793,32.6,66.3,0.678,0.729,0.436,0.634,0.337,44.2,1628800.86,-0.337,0.7,0.9,0.95
PROJ_0178,bridge_construction,Chennai,33920154.18,665,48.5,38.6,0.745,0.819,0.467,0.759,0.0,32.8,2011157.22,0.1,0.8,0.8,1.0
PROJ_0179,commercial_building,Chennai,12486978.54,381,86.6,45.5,0.775,0.807,0.292,0.508,0.0,33.4,1312566.23,0.411,0.8,0.8,1.0
PROJ_0180,commercial_building,Bangalore,8350300.43,301,32.5,39.4,0.713,0.859,0.299,0.33,0.069,18.3,609309.78,-0.069,0.9,0.6,1.05
PROJ_0181,bridge_construction,Bangalore,32728714.61,777,53.2,64.3,0.732,0.868,0.46,0.596,0.111,28.5,1439992.47,-0.111,0.9,0.6,1.05
PROJ_0182,industrial_facility,Pune,48877073.01,757,41.4,43.4,0.732,0.776,0.588,0.487,0.02,36.3,2816820.69,-0.02,0.9,0.7,1.05
PROJ_0183,highway_construction,Pune,22230674.17,577,67.1,34.2,0.65,0.878,0.385,0.596,0.0,40.1,1853108.9,0.329,0.9,0.7,1.05
PROJ_0184,highway_construction,Delhi,14648738.83,609,17.1,78.9,0.605,0.876,0.357,0.635,0.918,35.3,1020211.57,-0.618,0.9,0.8,1.0
PROJ_0185,residential_building,Hyderabad,3213834.52,224,88.2,46.8,0.71,0.865,0.216,0.607,0.0,33.9,584635.19,0.414,0.8,0.7,1.0
PROJ_0186,bridge_construction,Chennai,23963204.76,848,58.5,38.4,0.758,0.792,0.452,0.608,0.0,29.2,992359.51,0.201,0.8,0.8,1.0
PROJ_0187,bridge_construction,Bangalore,23650040.05,783,86.2,66.4,0.785,0.77,0.452,0.427,0.0,30.2,1095094.54,0.198,0.9,0.6,1.05
PROJ_0188,industrial_facility,Hyderabad,41685776.82,1055,58.9,22.5,0.59,0.742,0.553,0.432,0.0,38.6,1831915.12,0.364,0.8,0.7,1.0
PROJ_0189,commercial_building,Mumbai,8479779.52,447,36.7,16.5,0.637,0.824,0.297,0.602,0.0,40.5,922059.18,0.202,0.8,0.9,1.1
PROJ_0190,industrial_facility,Kolkata,43511535.37,752,24.9,16.6,0.677,0.757,0.556,0.622,0.0,44.8,3106529.36,0.083,0.7,0.9,0.95
PROJ_0191,bridge_construction,Kolkata,19102322.63,740,19.3,37.0,0.478,0.82,0.463,0.766,0.177,55.2,1710784.45,-0.177,0.7,0.9,0.95
PROJ_0192,highway_construction,Delhi,21125947.03,671,47.6,24.6,0.698,0.848,0.397,0.727,0.0,23.5,888041.69,0.23,0.9,0.8,1.0
PROJ_0193,highway_construction,Chennai,22148854.86,479,66.2,73.9,0.738,0.863,0.382,0.529,0.377,33.7,1871353.74,-0.077,0.8,0.8,1.0
PROJ_0194,residential_building,Pune,1989063.58,171,13.1,44.1,0.544,0.793,0.222,0.533,0.31,37.0,516588.82,-0.31,0.9,0.7,1.05
PROJ_0195,commercial_building,Mumbai,6052727.75,337,49.0,21.6,0.661,0.804,0.307,0.54,0.0,26.3,565601.48,0.274,0.8,0.9,1.1
PROJ_0196,industrial_facility,Delhi,52035175.09,1113,65.6,27.1,0.751,0.904,0.582,0.482,0.0,22.7,1272610.34,0.385,0.9,0.8,1.0
PROJ_0197,residential_building,Pune,1903308.51,163,39.6,74.9,0.644,0.881,0.211,0.606,0.653,44.8,626505.88,-0.353,0.9,0.7,1.05
PROJ_0198,industrial_facility,Kolkata,51047049.85,1117,80.8,42.8,0.454,0.743,0.578,0.647,0.0,58.4,3202794.0,0.38,0.7,0.9,0.95
PROJ_0199,bridge_construction,Pune,35518457.89,717,32.1,48.6,0.636,0.828,0.481,0.459,0.165,37.3,2217755.02,-0.165,0.9,0.7,1.05
PROJ_0200,highway_construction,Kolkata,16744177.38,661,62.1,38.7,0.428,0.73,0.353,0.77,0.0,48.4,1472940.78,0.234,0.7,0.9,0.95
PROJ_0201,industrial_facility,Hyderabad,51185415.3,857,47.3,46.2,0.608,0.815,0.582,0.408,0.0,46.0,3293120.18,0.011,0.8,0.7,1.0
PROJ_0202,industrial_facility,Chennai,46140110.1,1027,64.8,48.2,0.578,0.832,0.568,0.616,0.0,36.0,1942789.85,0.166,0.8,0.8,1.0
PROJ_0203,highway_construction,Pune,14093140.32,544,84.4,58.5,0.662,0.843,0.388,0.43,0.0,27.2,846589.25,0.259,0.9,0.7,1.05
PROJ_0204,residential_building,Ahmedabad,2910815.82,184,51.5,55.9,0.64,0.77,0.231,0.633,0.044,40.6,770293.97,-0.044,0.8,0.8,0.98
PROJ_0205,bridge_construction,Kolkata,35258107.9,777,65.6,14.4,0.578,0.822,0.463,0.662,0.0,47.9,2610627.18,0.512,0.7,0.9,0.95
PROJ_0206,residential_building,Chennai,3270115.45,177,30.8,77.5,0.623,0.852,0.235,0.476,0.767,35.4,782570.46,-0.467,0.8,0.8,1.0
PROJ_0207,bridge_construction,Chennai,32697719.09,711,46.6,42.0,0.645,0.77,0.472,0.662,0.0,25.9,1430452.25,0.046,0.8,0.8,1.0
PROJ_0208,highway_construction,Hyderabad,15995554.69,541,21.0,74.4,0.605,0.842,0.384,0.44,0.834,30.0,1063388.29,-0.534,0.8,0.7,1.0
PROJ_0209,bridge_construction,Pune,34317692.0,893,13.6,10.1,0.889,0.886,0.455,0.393,0.0,21.5,993431.2,0.036,0.9,0.7,1.05
PROJ_0210,highway_construction,Mumbai,20066565.65,602,87.2,34.1,0.585,0.796,0.359,0.553,0.0,32.0,1280986.74,0.531,0.8,0.9,1.1
PROJ_0211,residential_building,Delhi,3008000.26,169,84.1,67.6,0.698,0.811,0.232,0.478,0.0,32.9,703768.45,0.164,0.9,0.8,1.0
PROJ_0212,commercial_building,Kolkata,8850514.22,408,19.7,40.2,0.547,0.75,0.282,0.441,0.204,45.2,1176646.48,-0.204,0.7,0.9,0.95
PROJ_0213,highway_construction,Delhi,14286151.41,442,85.7,18.5,0.62,0.819,0.347,0.427,0.0,32.2,1249997.54,0.672,0.9,0.8,1.0
PROJ_0214,residential_building,Hyderabad,3359530.56,174,70.2,59.2,0.516,0.761,0.207,0.443,0.0,25.3,585438.82,0.111,0.8,0.7,1.0
PROJ_0215,bridge_construction,Ahmedabad,23620795.04,890,21.5,62.8,0.771,0.794,0.431,0.561,0.412,29.8,949544.26,-0.412,0.8,0.8,0.98
PROJ_0216,industrial_facility,Ahmedabad,35494529.1,929,19.1,76.2,0.661,0.811,0.569,0.579,0.872,34.1,1565059.68,-0.572,0.8,0.8,0.98
PROJ_0217,highway_construction,Chennai,17191195.54,531,32.4,10.0,0.689,0.772,0.375,0.634,0.0,37.4,1451315.1,0.224,0.8,0.8,1.0
PROJ_0218,industrial_facility,Hyderabad,39699709.19,1056,45.1,50.8,0.739,0.833,0.56,0.609,0.057,29.5,1332074.07,-0.057,0.8,0.7,1.0
PROJ_0219,industrial_facility,Hyderabad,61366209.8,1019,52.6,76.4,0.681,0.819,0.559,0.501,0.538,36.5,2635892.39,-0.238,0.8,0.7,1.0
PROJ_0220,industrial_facility,Mumbai,64919576.41,998,36.1,26.6,0.693,0.876,0.574,0.632,0.0,28.7,2244181.68,0.095,0.8,0.9,1.1
PROJ_0221,residential_building,Delhi,2660264.91,154,14.7,43.8,0.65,0.879,0.193,0.601,0.291,30.5,633079.28,-0.291,0.9,0.8,1.0
PROJ_0222,commercial_building,Hyderabad,12224299.54,323,83.0,63.2,0.483,0.745,0.297,0.471,0.0,48.0,2178452.86,0.198,0.8,0.7,1.0
PROJ_0223,industrial_facility,Ahmedabad,39371870.3,1011,54.1,66.1,0.781,0.847,0.559,0.509,0.119,39.5,1846046.12,-0.119,0.8,0.8,0.98
PROJ_0224,bridge_construction,Ahmedabad,34285404.57,786,87.9,68.0,0.668,0.857,0.475,0.672,0.0,38.5,2018100.0,0.199,0.8,0.8,0.98
PROJ_0225,industrial_facility,Bangalore,57886948.63,900,55.7,12.9,0.881,0.845,0.597,0.45,0.0,31.8,2458049.82,0.428,0.9,0.6,1.05
PROJ_0226,highway_construction,Ahmedabad,15686263.14,492,75.7,20.1,0.633,0.811,0.352,0.667,0.0,27.7,1058616.76,0.556,0.8,0.8,0.98
PROJ_0227,commercial_building,Bangalore,5999786.94,397,18.4,57.1,0.596,0.825,0.263,0.52,0.387,45.3,822063.03,-0.387,0.9,0.6,1.05
PROJ_0228,bridge_construction,Mumbai,35947540.05,925,41.2,63.4,0.763,0.872,0.471,0.528,0.222,41.6,1940571.04,-0.222,0.8,0.9,1.1
PROJ_0229,highway_construction,Ahmedabad,14610759.92,667,83.0,42.6,0.529,0.772,0.354,0.665,0.0,40.5,1065434.2,0.404,0.8,0.8,0.98
PROJ_0230,commercial_building,Bangalore,9986558.34,431,75.3,35.5,0.88,0.915,0.307,0.351,0.0,19.7,548063.98,0.399,0.9,0.6,1.05
PROJ_0231,bridge_construction,Mumbai,27189295.46,650,29.6,21.5,0.481,0.774,0.448,0.827,0.0,41.2,2068680.7,0.081,0.8,0.9,1.1
PROJ_0232,industrial_facility,Bangalore,42565533.54,734,64.7,55.8,0.6,0.854,0.535,0.474,0.0,36.7,2558578.04,0.089,0.9,0.6,1.05
PROJ_0233,highway_construction,Mumbai,19654790.59,603,31.1,25.3,0.57,0.814,0.402,0.462,0.0,41.4,1621674.44,0.059,0.8,0.9,1.1
PROJ_0234,highway_construction,Ahmedabad,15727710.24,572,39.0,41.7,0.672,0.728,0.37,0.642,0.027,34.5,1137997.29,-0.027,0.8,0.8,0.98
PROJ_0235,highway_construction,Mumbai,14639438.66,592,33.7,62.5,0.525,0.871,0.358,0.527,0.288,29.6,880432.72,-0.288,0.8,0.9,1.1
PROJ_0236,bridge_construction,Pune,32574447.51,601,73.9,69.3,0.622,0.793,0.494,0.668,0.0,48.0,3124799.13,0.045,0.9,0.7,1.05
PROJ_0237,residential_building,Chennai,2851729.54,225,59.7,17.2,0.607,0.788,0.201,0.599,0.0,33.8,513220.17,0.425,0.8,0.8,1.0
PROJ_0238,commercial_building,Bangalore,9908692.35,297,76.2,14.2,0.651,0.845,0.282,0.559,0.0,29.3,1172967.98,0.621,0.9,0.6,1.05
PROJ_0239,highway_construction,Bangalore,14501557.81,637,48.8,44.3,0.836,0.882,0.383,0.385,0.0,20.4,556694.36,0.045,0.9,0.6,1.05
PROJ_0240,highway_construction,Chennai,13945870.01,589,79.7,50.5,0.529,0.762,0.369,0.512,0.0,45.7,1298119.46,0.292,0.8,0.8,1.0
PROJ_0241,bridge_construction,Delhi,33618418.49,626,40.4,14.1,0.78,0.89,0.479,0.679,0.0,26.6,1712100.61,0.263,0.9,0.8,1.0
PROJ_0242,commercial_building,Ahmedabad,7548171.27,448,54.5,26.4,0.573,0.775,0.269,0.47,0.0,33.2,671207.7,0.281,0.8,0.8,0.98
PROJ_0243,bridge_construction,Kolkata,36317281.14,670,61.1,63.6,0.506,0.71,0.459,0.493,0.025,45.4,2950907.59,-0.025,0.7,0.9,0.95
PROJ_0244,bridge_construction,Kolkata,25678259.05,914,84.2,17.7,0.645,0.799,0.447,0.585,0.0,36.4,1226939.89,0.665,0.7,0.9,0.95
PROJ_0245,residential_building,Bangalore,2010675.82,145,56.4,46.8,0.832,0.851,0.199,0.33,0.0,22.8,380443.83,0.096,0.9,0.6,1.05
PROJ_0246,bridge_construction,Kolkata,19792735.96,720,21.6,16.1,0.49,0.72,0.462,0.46,0.0,46.2,1523822.72,0.055,0.7,0.9,0.95
PROJ_0247,commercial_building,Kolkata,11019124.31,431,26.2,70.0,0.694,0.759,0.288,0.447,0.438,27.7,851401.85,-0.438,0.7,0.9,0.95
PROJ_0248,residential_building,Kolkata,3179758.05,168,26.9,72.4,0.503,0.776,0.208,0.685,0.755,40.1,908686.52,-0.455,0.7,0.9,0.95
PROJ_0249,bridge_construction,Bangalore,26044749.82,746,15.6,11.5,0.551,0.84,0.463,0.584,0.0,32.7,1371993.07,0.041,0.9,0.6,1.05
PROJ_0250,highway_construction,Ahmedabad,15974173.23,574,25.7,60.6,0.524,0.865,0.354,0.537,0.35,36.3,1211761.06,-0.35,0.8,0.8,0.98
PROJ_0251,residential_building,Bangalore,1827732.71,190,76.5,38.4,0.693,0.8,0.22,0.342,0.0,27.7,320464.7,0.38,0.9,0.6,1.05
PROJ_0252,residential_building,Delhi,2747494.42,186,44.3,54.0,0.719,0.881,0.215,0.701,0.097,20.8,369091.9,-0.097,0.9,0.8,1.0
PROJ_0253,commercial_building,Ahmedabad,7876764.56,336,26.0,79.9,0.512,0.809,0.307,0.621,0.839,42.5,1196441.77,-0.539,0.8,0.8,0.98
PROJ_0254,commercial_building,Bangalore,8493426.49,413,12.4,32.8,0.744,0.872,0.279,0.354,0.205,27.9,688462.32,-0.205,0.9,0.6,1.05
PROJ_0255,highway_construction,Kolkata,18567807.95,586,50.0,30.2,0.6,0.848,0.37,0.492,0.0,36.2,1377463.71,0.199,0.7,0.9,0.95
PROJ_0256,industrial_facility,Bangalore,41358809.53,1042,44.0,43.8,0.803,0.829,0.553,0.374,0.0,28.5,1355683.13,0.002,0.9,0.6,1.05
PROJ_0257,bridge_construction,Pune,36434627.47,740,11.9,75.8,0.815,0.795,0.472,0.738,0.939,36.7,2171880.91,-0.639,0.9,0.7,1.05
PROJ_0258,bridge_construction,Ahmedabad,28821230.16,881,77.5,52.2,0.623,0.808,0.459,0.478,0.0,27.0,1058706.7,0.254,0.8,0.8,0.98
PROJ_0259,bridge_construction,Hyderabad,18296003.15,846,19.3,43.2,0.664,0.796,0.449,0.523,0.239,29.3,759267.27,-0.239,0.8,0.7,1.0
PROJ_0260,bridge_construction,Mumbai,35883459.97,801,27.5,45.7,0.603,0.8,0.484,0.744,0.182,40.7,2190351.52,-0.182,0.8,0.9,1.1
PROJ_0261,bridge_construction,Hyderabad,20196072.38,865,42.5,71.3,0.534,0.751,0.434,0.528,0.588,53.2,1490772.81,-0.288,0.8,0.7,1.0
PROJ_0262,highway_construction,Hyderabad,10582303.02,553,85.8,15.3,0.775,0.751,0.367,0.709,0.0,38.0,871674.5,0.706,0.8,0.7,1.0
PROJ_0263,industrial_facility,Pune,41235208.33,787,89.6,41.6,0.763,0.867,0.546,0.602,0.0,28.4,1788346.39,0.48,0.9,0.7,1.05
PROJ_0264,highway_construction,Pune,15510629.27,524,49.1,43.0,0.748,0.872,0.374,0.42,0.0,21.7,771275.7,0.06,0.9,0.7,1.05
PROJ_0265,bridge_construction,Mumbai,32183203.79,759,15.4,47.3,0.663,0.761,0.489,0.734,0.319,34.7,1765941.41,-0.319,0.8,0.9,1.1
PROJ_0266,commercial_building,Chennai,9325317.0,375,72.4,32.8,0.757,0.801,0.278,0.38,0.0,24.1,719342.9,0.396,0.8,0.8,1.0
PROJ_0267,industrial_facility,Ahmedabad,51348361.84,993,83.6,24.0,0.675,0.786,0.589,0.651,0.0,37.0,2296927.12,0.596,0.8,0.8,0.98
PROJ_0268,bridge_construction,Delhi,28256997.81,737,89.2,11.0,0.872,0.899,0.441,0.417,0.0,28.0,1289053.25,0.782,0.9,0.8,1.0
PROJ_0269,residential_building,Mumbai,3149068.97,175,55.2,58.1,0.625,0.813,0.233,0.761,0.03,29.0,625600.03,-0.03,0.8,0.9,1.1
PROJ_0270,commercial_building,Ahmedabad,7593915.17,348,43.0,53.2,0.579,0.783,0.295,0.708,0.101,36.8,965379.59,-0.101,0.8,0.8,0.98
PROJ_0271,commercial_building,Ahmedabad,11908198.37,436,30.6,52.7,0.526,0.793,0.322,0.7,0.221,38.2,1250940.8,-0.221,0.8,0.8,0.98
PROJ_0272,industrial_facility,Ahmedabad,43471887.46,1066,25.2,59.0,0.544,0.804,0.572,0.656,0.338,58.0,2837385.04,-0.338,0.8,0.8,0.98
PROJ_0273,residential_building,Ahmedabad,3218019.73,148,72.3,10.8,0.618,0.893,0.224,0.607,0.0,20.1,526005.16,0.615,0.8,0.8,0.98
PROJ_0274,bridge_construction,Bangalore,22631528.32,818,61.9,47.2,0.73,0.873,0.471,0.45,0.0,36.3,1203848.92,0.147,0.9,0.6,1.05
PROJ_0275,industrial_facility,Mumbai,39395379.42,979,56.6,62.6,0.535,0.837,0.568,0.691,0.06,50.7,2449116.88,-0.06,0.8,0.9,1.1
PROJ_0276,residential_building,Pune,2300228.45,147,39.2,63.6,0.666,0.845,0.229,0.699,0.244,41.6,781751.87,-0.244,0.9,0.7,1.05
PROJ_0277,industrial_facility,Hyderabad,32304091.78,846,88.0,49.4,0.497,0.79,0.549,0.572,0.0,50.9,2330537.48,0.386,0.8,0.7,1.0
PROJ_0278,industrial_facility,Pune,41297693.21,1131,59.2,24.9,0.716,0.839,0.574,0.56,0.0,26.3,1150720.12,0.343,0.9,0.7,1.05
PROJ_0279,industrial_facility,Delhi,54064306.59,735,53.3,77.3,0.855,0.806,0.588,0.564,0.54,26.7,2358324.81,-0.24,0.9,0.8,1.0
PROJ_0280,industrial_facility,Chennai,66135020.45,1028,31.2,52.8,0.542,0.744,0.589,0.477,0.216,32.7,2521496.2,-0.216,0.8,0.8,1.0
PROJ_0281,industrial_facility,Delhi,66942114.57,893,41.2,65.2,0.716,0.859,0.589,0.354,0.24,29.8,2678486.41,-0.24,0.9,0.8,1.0
PROJ_0282,bridge_construction,Ahmedabad,25650870.9,754,33.0,67.8,0.789,0.777,0.467,0.515,0.348,25.1,1026698.63,-0.348,0.8,0.8,0.98
PROJ_0283,residential_building,Kolkata,2458993.1,152,68.5,21.3,0.514,0.788,0.231,0.487,0.0,39.6,770000.61,0.472,0.7,0.9,0.95
PROJ_0284,industrial_facility,Chennai,45278649.48,908,48.4,72.3,0.79,0.857,0.549,0.453,0.54,44.8,2678480.7,-0.24,0.8,0.8,1.0
PROJ_0285,commercial_building,Ahmedabad,6363743.01,326,83.0,67.3,0.77,0.776,0.285,0.55,0.0,19.2,448526.95,0.157,0.8,0.8,0.98
PROJ_0286,commercial_building,Delhi,10684192.19,338,71.6,42.3,0.675,0.792,0.289,0.482,0.0,20.7,784676.09,0.293,0.9,0.8,1.0
PROJ_0287,bridge_construction,Chennai,37436530.82,617,28.4,25.0,0.765,0.8,0.487,0.623,0.0,30.4,2211592.04,0.035,0.8,0.8,1.0
PROJ_0288,bridge_construction,Ahmedabad,21929439.6,780,47.6,76.9,0.707,0.799,0.474,0.555,0.593,47.7,1609670.53,-0.293,0.8,0.8,0.98
PROJ_0289,highway_construction,Pune,13750707.53,691,47.1,21.2,0.558,0.834,0.357,0.674,0.0,46.0,1097855.26,0.259,0.9,0.7,1.05
PROJ_0290,commercial_building,Chennai,9657558.32,442,71.7,37.7,0.531,0.795,0.273,0.408,0.0,36.8,965179.25,0.34,0.8,0.8,1.0
PROJ_0291,highway_construction,Ahmedabad,19438452.62,450,44.0,57.1,0.545,0.803,0.361,0.64,0.131,26.4,1368936.37,-0.131,0.8,0.8,0.98
PROJ_0292,residential_building,Hyderabad,3258370.19,225,13.0,53.5,0.546,0.772,0.204,0.479,0.405,27.6,479027.37,-0.405,0.8,0.7,1.0
PROJ_0293,bridge_construction,Bangalore,30393301.62,933,41.2,61.7,0.614,0.888,0.468,0.499,0.206,31.4,1226889.25,-0.206,0.9,0.6,1.05
PROJ_0294,residential_building,Kolkata,2607555.25,145,15.8,34.1,0.5,0.708,0.213,0.657,0.184,45.0,970713.12,-0.184,0.7,0.9,0.95
PROJ_0295,commercial_building,Ahmedabad,10518302.54,299,30.4,63.3,0.635,0.832,0.28,0.665,0.329,26.3,1110392.92,-0.329,0.8,0.8,0.98
PROJ_0296,bridge_construction,Kolkata,20903290.19,736,83.0,77.8,0.523,0.74,0.456,0.493,0.3,38.8,1321404.86,0.052,0.7,0.9,0.95
PROJ_0297,industrial_facility,Hyderabad,60964926.14,925,67.8,71.0,0.798,0.845,0.59,0.556,0.331,40.5,3205378.58,-0.031,0.8,0.7,1.0
PROJ_0298,commercial_building,Pune,6796809.89,405,75.6,16.3,0.691,0.81,0.279,0.381,0.0,26.3,529551.87,0.592,0.9,0.7,1.05
PROJ_0299,commercial_building,Bangalore,6311734.98,317,24.6,52.6,0.691,0.864,0.299,0.416,0.28,38.3,914649.44,-0.28,0.9,0.6,1.05
PROJ_0300,highway_construction,Ahmedabad,19684427.69,446,19.8,45.5,0.682,0.769,0.366,0.524,0.256,35.2,1865932.39,-0.256,0.8,0.8,0.98
PROJ_0301,industrial_facility,Kolkata,58298474.08,1165,83.3,61.6,0.63,0.8,0.56,0.552,0.0,39.5,2369820.95,0.217,0.7,0.9,0.95
PROJ_0302,commercial_building,Mumbai,11055759.16,351,28.4,58.8,0.594,0.742,0.297,0.461,0.304,36.1,1366831.34,-0.304,0.8,0.9,1.1
PROJ_0303,commercial_building,Delhi,8186999.54,386,16.9,51.0,0.837,0.891,0.312,0.561,0.341,26.3,669255.89,-0.341,0.9,0.8,1.0
PROJ_0304,highway_construction,Kolkata,21311090.86,511,48.7,74.5,0.622,0.735,0.379,0.696,0.559,45.4,2272554.25,-0.259,0.7,0.9,0.95
PROJ_0305,bridge_construction,Chennai,19324784.39,630,73.4,67.9,0.776,0.808,0.423,0.448,0.0,26.9,989646.2,0.055,0.8,0.8,1.0
PROJ_0306,commercial_building,Bangalore,11011434.74,341,83.6,70.7,0.79,0.814,0.316,0.548,0.3,28.6,1106626.23,0.129,0.9,0.6,1.05
PROJ_0307,highway_construction,Chennai,18038119.17,684,51.1,76.6,0.489,0.798,0.36,0.552,0.554,32.3,1022655.95,-0.254,0.8,0.8,1.0
PROJ_0308,industrial_facility,Bangalore,37562752.31,964,42.1,42.9,0.668,0.781,0.541,0.314,0.009,25.2,1176754.21,-0.009,0.9,0.6,1.05
PROJ_0309,commercial_building,Bangalore,11496649.59,375,51.6,76.3,0.873,0.803,0.296,0.46,0.548,32.5,1198355.12,-0.248,0.9,0.6,1.05
PROJ_0310,commercial_building,Pune,11429185.77,405,56.1,53.1,0.879,0.83,0.283,0.336,0.0,19.4,658066.08,0.03,0.9,0.7,1.05
PROJ_0311,highway_construction,Hyderabad,19014131.88,573,69.5,69.0,0.686,0.727,0.387,0.657,0.0,37.3,1484292.12,0.005,0.8,0.7,1.0
PROJ_0312,commercial_building,Delhi,7051807.23,459,11.6,65.5,0.87,0.859,0.284,0.675,0.539,35.6,656258.29,-0.539,0.9,0.8,1.0
PROJ_0313,commercial_building,Ahmedabad,11851981.28,361,46.1,20.0,0.722,0.743,0.31,0.647,0.0,21.8,857963.96,0.26,0.8,0.8,0.98
PROJ_0314,residential_building,Kolkata,3727271.08,176,68.1,45.9,0.451,0.763,0.226,0.532,0.0,26.5,671662.65,0.222,0.7,0.9,0.95
PROJ_0315,industrial_facility,Delhi,38349297.41,729,75.9,43.2,0.841,0.912,0.573,0.459,0.0,23.0,1450751.69,0.327,0.9,0.8,1.0
PROJ_0316,bridge_construction,Delhi,32514998.59,582,59.0,23.7,0.753,0.91,0.472,0.644,0.0,26.4,1767627.6,0.352,0.9,0.8,1.0
PROJ_0317,highway_construction,Pune,15760415.14,527,55.7,55.1,0.856,0.829,0.35,0.494,0.0,28.5,1024070.22,0.006,0.9,0.7,1.05
PROJ_0318,commercial_building,Chennai,5982944.53,456,39.1,54.8,0.548,0.834,0.269,0.515,0.157,29.8,469570.48,-0.157,0.8,0.8,1.0
PROJ_0319,bridge_construction,Pune,26446286.98,601,74.3,60.8,0.567,0.864,0.46,0.375,0.0,33.3,1757257.03,0.135,0.9,0.7,1.05
PROJ_0320,residential_building,Mumbai,2834452.95,193,80.2,10.4,0.481,0.826,0.21,0.703,0.0,42.7,751788.82,0.698,0.8,0.9,1.1
PROJ_0321,highway_construction,Mumbai,19768444.69,637,19.9,61.8,0.532,0.795,0.402,0.791,0.419,44.3,1650015.89,-0.419,0.8,0.9,1.1
PROJ_0322,bridge_construction,Ahmedabad,32511179.93,857,69.7,68.7,0.599,0.743,0.466,0.434,0.0,45.7,2077750.73,0.01,0.8,0.8,0.98
PROJ_0323,industrial_facility,Delhi,41586202.17,811,23.6,44.5,0.875,0.795,0.571,0.526,0.208,27.5,1691796.63,-0.208,0.9,0.8,1.0
PROJ_0324,commercial_building,Hyderabad,7153184.89,470,60.2,50.9,0.725,0.765,0.28,0.637,0.0,24.5,447487.73,0.093,0.8,0.7,1.0
PROJ_0325,bridge_construction,Chennai,22510884.18,591,68.5,68.2,0.744,0.783,0.442,0.525,0.0,41.0,1873838.43,0.003,0.8,0.8,1.0
PROJ_0326,highway_construction,Kolkata,15234614.45,590,88.2,51.0,0.432,0.754,0.369,0.789,0.0,35.5,1099126.19,0.372,0.7,0.9,0.95
PROJ_0327,bridge_construction,Kolkata,31558895.25,644,68.6,72.2,0.661,0.752,0.463,0.767,0.336,30.9,1816138.08,-0.036,0.7,0.9,0.95
PROJ_0328,residential_building,Mumbai,2176608.59,154,48.0,67.3,0.749,0.851,0.195,0.715,0.193,23.2,394172.4,-0.193,0.8,0.9,1.1
PROJ_0329,bridge_construction,Hyderabad,35147452.9,769,85.5,28.0,0.539,0.829,0.485,0.418,0.0,42.8,2350112.56,0.575,0.8,0.7,1.0
PROJ_0330,residential_building,Mumbai,3361469.51,173,83.3,15.2,0.728,0.82,0.228,0.604,0.0,20.8,484861.84,0.68,0.8,0.9,1.1
PROJ_0331,highway_construction,Pune,14660856.52,491,14.4,79.7,0.773,0.833,0.346,0.613,0.953,47.8,1709905.45,-0.653,0.9,0.7,1.05
PROJ_0332,highway_construction,Delhi,15425071.16,639,30.7,72.7,0.745,0.864,0.358,0.653,0.72,39.9,1153620.86,-0.42,0.9,0.8,1.0
PROJ_0333,highway_construction,Bangalore,19227762.33,643,87.5,22.1,0.585,0.834,0.359,0.524,0.0,39.5,1418292.89,0.653,0.9,0.6,1.05
PROJ_0334,residential_building,Pune,3174172.07,233,78.3,36.4,0.736,0.89,0.213,0.591,0.0,24.8,404844.78,0.419,0.9,0.7,1.05
PROJ_0335,highway_construction,Mumbai,18491007.31,472,21.6,70.0,0.567,0.736,0.366,0.639,0.484,39.5,1856739.64,-0.484,0.8,0.9,1.1
